diff,time,res,mal,norm_score
73.46255459984587,18,0,33.11339591677841,69.78942686985359
57.831419625420295,16,0,68.61173960236152,60.72299060669131
71.55602908849079,14,0,1.6724919789896764,67.97822763406624
49.77117640108477,16,0,33.774631924467265,47.282617581030536
37.72525722966374,24,0,68.15453542419196,39.61152009114693
38.9144900100168,23,1,61.71307636756101,42.80593901101848
56.41965000023308,13,0,61.354156611931856,59.24063250024473
69.71075571764739,19,1,34.34905523143943,73.19629350352976
66.41689261158763,15,1,8.772764701807597,69.73773724216701
62.59985408257694,15,1,21.161876159349298,65.72984678670579
38.034621525895304,18,1,28.191659534781515,39.93635260219007
78.5919196900837,23,1,17.224841298992217,82.52151567458789
40.8474532282581,23,1,16.14254094962871,42.889825889671
38.31239116731442,22,0,67.44865637084966,40.22801072568014
61.01580157016572,18,1,31.974888727215223,64.066591648674
77.3644460157642,19,0,4.1016531063879755,73.496223714976
48.78260671088133,16,0,16.69087469516529,46.34347637533727
44.86671382479848,18,0,58.322964524932274,47.1100495160384
38.74236348636353,20,0,14.731748085417621,36.80524531204535
36.29946893753118,21,0,66.4378288946235,38.11444238440774
70.12360897525534,22,0,68.18280253399601,73.6297894240181
77.94962440344341,20,0,39.36908714182347,81.84710562361558
65.16760397789236,13,1,29.28647110185812,68.42598417678697
35.039135832185075,18,1,68.47007443373923,38.54304941540358
38.723081707055485,13,1,74.04081217217575,42.595389877761036
69.83269516324116,23,1,9.504643206587247,73.32432992140322
49.03020734177832,22,0,48.65182267847614,51.48171770886724
69.10668714847283,21,0,32.53200722556788,65.65135279104919
73.46044477455487,22,0,29.904648990920535,69.78742253582713
66.81824067857893,16,0,25.363377771359204,63.47732864464999
43.17038884440865,14,0,28.134215942431297,41.01186940218822
58.919164009062264,17,1,39.03017580319035,64.8110804099685
61.72993955040005,15,0,3.590098673001865,58.64344257288005
52.82332733216789,22,1,57.113736481122174,58.10566006538468
56.32790940534703,15,1,52.45596399800452,61.96070034588173
70.01780573721064,18,1,73.22951227399383,77.0195863109317
56.21109719268902,17,0,35.68780522572083,59.02165205232347
49.23768057066847,14,0,31.925121377313555,46.77579654213505
59.34388032124848,21,1,21.430480480521332,62.3110743373109
60.21133060458044,18,1,71.41457517036419,66.23246366503848
77.20426436309901,13,1,40.94280245675925,84.92469079940892
60.331833804871735,20,1,6.331833401500561,63.34842549511532
64.13533070296577,21,1,74.28629950034393,70.54886377326235
37.9587437710415,13,1,13.561678290699236,39.856680959593575
41.51118712467239,14,0,50.246133904758864,43.58674648090601
76.70484959824535,15,0,12.213938612798692,72.86960711833308
77.11185791611959,19,0,39.252151501492754,80.96745081192557
45.086696089437275,20,0,74.84322784899037,47.34103089390914
42.688441646623055,23,0,22.886712905057955,40.5540195642919
73.45173171795972,13,1,4.823021233912425,77.1243183038577
63.52434141289067,20,1,67.27208418123722,69.87677555417974
52.475858862850124,18,1,49.517328127537866,57.72344474913514
50.818933878597385,14,1,32.67494346168927,53.35988057252725
43.26494470896891,13,1,63.63135305016475,47.5914391798658
38.532319697808184,22,0,48.23898083480026,40.458935682698595
62.29660592753177,21,0,34.54785550545485,59.18177563115518
45.32148465093061,18,1,15.80627786282857,47.587558883477136
39.84891555443218,21,1,61.170608444946176,43.8338071098754
66.64486899831896,13,0,33.42070267177393,63.312625548403005
38.85336470394224,14,0,66.1255481154654,40.79603293913935
57.876131358172465,24,1,41.45109975679848,63.66374449398971
78.0056928081175,22,1,18.765462277583193,81.90597744852337
50.86824348926805,24,0,23.524771731618245,48.32483131480465
49.95999215100058,21,1,3.717877915419016,52.457991758550605
64.67565140963711,22,0,58.883673383721955,67.90943398011896
44.89208462480177,13,0,34.18892598192976,42.64748039356168
74.62716799195147,14,0,33.55231717113849,70.8958095923539
74.76548878005457,13,1,68.96966313222823,82.24203765806003
62.06457445629209,20,0,60.96741894651904,65.1678031791067
43.52764894160429,15,1,38.09495041714232,47.88041383576472
65.75615429036816,23,0,32.0238076214765,62.46834657584975
45.98951036186291,17,0,10.547489783079595,43.690034843769766
71.08663879749255,16,1,52.087050743928216,78.19530267724181
37.45835070813162,18,1,48.708442384779524,41.20418577894478
38.215834833189106,18,0,48.27334627587462,40.12662657484856
40.61511892852007,20,0,34.67742662549594,38.58436298209406
75.13156187044098,14,1,8.12328282705754,78.88813996396303
77.51951580197161,23,1,30.90869459419704,81.39549159207019
60.67431669418045,16,0,58.92099053399012,63.70803252888947
62.6482334225374,24,0,24.893058991228404,59.515821751410535
46.58090624950983,20,0,0.5419250337202364,44.25186093703434
46.2485773569798,16,1,16.274390971561107,48.561006224828795
72.45839152507915,17,0,55.64035504814473,76.08131110133311
36.00792796676624,15,1,62.80296442665484,39.60872076344286
57.467113325804974,23,0,27.256907526935052,54.59375765951472
40.492176704072016,17,0,9.793060329506856,38.467567868868414
38.502178620191714,23,1,70.9844924915039,42.352396482210885
48.778699850471654,15,1,18.024409457301555,51.21763484299524
69.97315280383849,17,0,24.314492227908506,66.47449516364657
45.81099344785626,15,0,54.47906982093009,48.101543120249076
71.57541174217369,16,1,67.74398856797079,78.73295291639106
63.078465666231594,18,0,60.553713521654004,66.23238894954318
75.82119749710289,17,1,13.71880230642413,79.61225737195804
41.01629848554522,19,0,61.916274163398924,43.06711340982248
64.13909504315896,17,1,29.019466406622634,67.3460497953169
50.589560479777184,20,0,43.160144641664054,53.11903850376604
49.807209007732794,24,0,73.73359162252392,52.29756945811943
35.79886503019104,16,1,54.860737744809114,39.37875153321014
51.83614884744834,23,0,0.3777468970571407,49.24434140507593
37.43751262500433,14,1,16.70126769379399,39.30938825625455
37.42833719015046,15,0,59.9855291662866,39.29975404965798
69.27156431005304,22,0,48.71661236342158,72.73514252555569
44.18068901216178,13,1,26.999841564207113,46.389723462769865
49.476033645502454,21,0,43.52188881623621,51.94983532777758
42.81040023227548,21,0,33.72948564482268,40.6698802206617
66.4224508517907,18,0,61.4112313420256,69.74357339438023
67.15480541821947,17,1,29.019599204619883,70.51254568913043
62.826464872258256,24,0,17.234679357961515,59.68514162864534
36.628167966617326,24,1,44.23448090389475,40.290984763279056
58.91079981868495,13,0,54.87292208530953,61.8563398096192
73.52829270975843,20,1,39.744454776851725,80.88112198073428
42.609082192459596,17,1,64.25827762315143,46.86999041170556
35.14512319120975,16,1,56.628148543953344,38.65963551033072
55.29053710042319,18,0,34.47193515413151,52.52601024540203
36.844133428662715,13,1,2.703464759567345,38.68634010009585
79.21573910094384,14,0,69.17014072737601,83.17652605599103
54.7155328995552,24,1,28.73037807194124,57.45130954453296
71.18502455006343,21,0,56.45486391505038,74.7442757775666
54.18926320694186,18,1,19.75543669022552,56.89872636728895
78.1691923498538,21,0,67.28254018087637,82.0776519673465
56.35244923103966,17,1,28.657934542870393,59.17007169259164
60.619909436801066,17,0,25.14404733540436,57.588913964961016
57.497164691129086,17,0,39.81701480676523,60.37202292568554
71.93351146920419,15,0,6.72949726733382,68.33683589574399
65.65456878163465,15,0,47.08106275801852,68.93729722071639
72.72388966195925,18,1,2.2344066341030366,76.36008414505721
46.4978564777607,20,0,0.027630272257020416,44.172963653872664
40.79396145208525,16,1,6.025127988294115,42.83365952468951
68.70579403265482,15,1,63.89257249808346,75.5763734359203
68.13647361562636,18,1,48.644224209466216,74.95012097718899
64.10848560716647,16,0,74.44998152828505,67.3139098875248
53.19530277356547,15,0,65.30352568136766,55.85506791224375
47.69469617690507,23,0,20.18965531146008,45.30996136805982
42.545455367860114,17,1,32.72896182509351,44.67272813625312
67.83381907266043,24,0,64.41909444336817,71.22551002629345
79.17097862900525,20,1,26.81779946860137,83.12952756045551
40.34334926465603,19,0,48.25269872629688,42.36051672788883
57.23781593694034,14,1,47.38038587410085,62.96159753063438
49.02510104678266,18,0,50.48733543331411,51.476356099121794
71.61601923318702,19,0,39.44776619579904,75.19682019484637
39.28301339993781,22,0,55.26821258470881,41.2471640699347
59.1215557053839,16,1,73.27512675539326,65.03371127592229
54.141758225904006,23,0,42.21283057587922,56.8488461371992
64.90893727354286,18,1,48.84292941849622,71.39983100089715
54.96613080527649,17,1,63.03504810822344,60.462743885804144
43.28330895619057,22,1,1.9566539893357437,45.4474744040001
69.52499756853166,15,1,66.01421819126276,76.47749732538483
38.91293274330554,21,0,29.183388990322907,36.967286106140264
77.36948761573242,17,0,59.28925883529365,81.23796199651905
54.635099082273285,17,0,6.635975422494536,51.903344128159624
67.01711977928721,13,0,26.007351648968356,63.66626379032285
76.4729407036584,20,0,46.442229936072394,80.29658773884131
45.88990377030712,15,0,9.87655207094487,43.595408581791766
49.23118815853147,13,0,49.23725034189541,51.69274756645804
68.039281017017,13,0,17.5235988603055,64.63731696616615
70.21740700842801,18,0,57.96481785236222,73.72827735884941
56.36250003350951,20,0,10.281260022974301,53.544375031834036
47.04093523631643,20,0,68.59033717755966,49.39298199813225
79.42748857204691,17,1,18.264249829127174,83.39886300064926
41.862208081786214,13,1,71.33183692086907,46.04842888996484
56.547515078017355,13,0,56.024275017781115,59.37489083191822
47.53861149001182,21,1,39.46904568318874,52.292472639013
76.62099164859444,18,0,7.1334218481579725,72.78994206616471
65.85521067699074,23,0,33.99464676091818,62.5624501431412
58.10933341076403,20,1,21.76047430926011,61.01480008130223
65.3808589995135,18,0,42.03662206367618,68.64990194948918
35.10919159823666,15,1,48.76840572896456,38.62011075806033
56.44142251649296,23,1,31.94166542942771,59.26349364231761
47.599417569980574,19,1,41.72116246635125,52.359359326978634
55.47015932750391,19,0,6.25759981687441,52.696651361128716
74.97203346314178,22,1,33.32660637129669,78.72063513629887
60.75080083860548,13,1,32.27854248071157,63.788340880535756
74.30945557571576,17,0,17.620072914815278,70.59398279692996
54.91829914811647,22,1,49.355231558791324,60.410129062928114
46.346696811826035,19,1,46.245694607273045,50.981366493008636
36.59557547787078,18,1,69.6052229694445,40.25513302565786
54.889507465709954,19,1,6.405442995162322,57.63398283899545
42.248016170549356,22,0,44.90353215992829,44.360416979076824
60.66975071377577,17,1,35.60884835394543,66.73672578515334
77.28884108490635,19,1,14.964224235392765,81.15328313915167
47.30845927051053,15,0,6.438433284736384,44.94303630698501
71.44208438272611,13,1,10.585601139171033,75.01418860186241
54.87339811762887,18,0,37.92265968694743,57.61706802351031
58.59170900511921,21,0,17.42305677428643,55.66212355486325
57.46479754065143,18,1,13.707748520352837,60.338037417684006
53.63137154450982,14,0,21.538481561941104,50.94980296728433
35.902316112835365,16,1,55.24941006742829,39.4925477241189
56.78892651658101,23,0,4.573356211462451,53.949480190751956
44.47908821023056,16,1,44.74403109162975,48.92699703125361
47.980345372987166,22,1,55.80115218896398,52.778379910285885
45.461889398810754,20,0,4.816459848755416,43.188794928870216
42.986855699275175,21,0,55.6349262178529,45.13619848423893
35.75364312494712,20,0,16.173236219934008,33.96596096869976
41.521664376820745,15,1,0.10847129669159794,43.59774759566178
71.58597047791662,13,0,27.525198348228233,68.00667195402079
44.119468028397435,21,1,66.85477983334614,48.53141483123718
49.780818646253124,15,1,40.26091603455853,54.75890051087843
41.13368497085589,16,1,61.47732516137479,45.24705346794148
78.41606203199655,14,0,38.4518927296413,82.33686513359638
40.16235919590993,24,0,52.49099021834593,42.17047715570543
50.07449199905584,13,1,17.947755966448177,52.57821659900863
35.47665107050233,21,1,8.683282609580884,37.250483624027446
41.292251375940864,24,0,7.67556885866218,39.22763880714382
61.472370994004486,16,0,15.720785339857954,58.398752444304264
72.926702546877,21,0,65.5362600064753,76.57303767422084
57.540298416903696,24,1,56.64228882139433,63.294328258594064
49.1504402755357,14,0,72.70794493340127,51.60796228931248
62.3759344080837,13,0,73.40483032943895,65.49473112848789
65.03311112246777,13,1,9.398265551803231,68.28476667859115
45.8895128134011,13,0,54.44408675167155,48.183988454071155
64.9261323306342,18,1,27.733000074963908,68.17243894716592
46.07894125390961,23,0,72.62421852320509,48.38288831660509
43.92665567472733,17,0,43.30724367274517,46.122988458463695
38.52654773727467,17,0,74.43153572490347,40.4528751241384
59.14186565757182,16,1,16.235059679890124,62.09895894045041
61.98855443568275,18,0,53.35275788461835,65.08798215746688
36.782183889816444,15,1,31.144287847037067,38.62129308430727
61.55841721648132,13,1,0.27003790963070484,64.63633807730538
67.36926456377189,14,1,23.265051295575564,70.73772779196048
47.66496576064936,23,0,40.57584820986421,50.04821404868183
70.74950463567333,24,0,60.477398491442905,74.286979867457
78.28849514606918,19,0,59.403630525083926,82.20291990337265
58.635668514736366,13,0,49.60600649715001,61.567451940473184
69.77125433623365,16,1,31.594486890070407,73.25981705304534
70.15271179862563,14,0,52.085805743533406,73.66034738855691
44.80438670608868,19,1,32.01444075649082,47.04460604139311
53.2615486356362,21,1,8.195511746228098,55.92462606741801
66.38362418905155,14,1,67.38045970832886,73.0219866079567
69.58338339575852,14,1,64.67299302856166,76.54172173533436
61.57389272789713,17,0,24.7366928917159,58.495198091502274
37.66117666481049,23,0,51.68631973298486,39.544235498051016
74.44005544201676,13,0,26.035549411773832,70.71805266991592
56.21066822949199,16,0,68.76542252105368,59.021201640966595
66.65539614563986,23,0,48.79377144139894,69.98816595292185
58.31844984308407,14,0,51.14063623248708,61.23437233523827
65.7899978686545,15,0,17.15018348499988,62.50049797522177
52.5853229726236,21,0,72.97371296751874,55.21458912125478
36.72024067926307,19,0,38.24158890194174,38.55625271322622
53.48350772460563,15,1,3.899267097115813,56.15768311083591
77.77494999250959,19,0,29.14977398797729,73.88620249288411
59.033369568411175,23,1,72.42314081775683,64.93670652525229
70.11216306832966,19,1,26.061782048581602,73.61777122174615
56.65288715792445,19,0,11.619109427035305,53.820242800028225
57.748264013863235,13,1,69.28296856372053,63.523090415249555
71.61836468791833,16,1,22.37535308437149,75.19928292231424
35.611444116330105,16,1,66.89020845493962,39.172588527963114
59.26142956331098,14,0,48.779474176525966,62.22450104147653
61.31506474466491,20,1,48.66912046003884,67.4465712191314
55.848957687159924,20,1,25.761964659835122,58.64140557151792
69.47711761187628,13,1,64.38789032094128,76.42482937306391
78.56159420242048,21,1,61.110166865842615,86.41775362266253
68.14521077574865,17,0,39.66770521956903,71.55247131453608
38.81707883554722,17,1,18.217536682257773,40.757932777324584
54.377221797554,20,0,66.2642050390401,57.0960828874317
35.49557617750354,19,0,5.576791574806111,33.72079736862836
40.59638760154561,13,1,50.8619025497515,44.65602636170017
76.7588588684493,20,0,48.89666472620389,80.59680181187176
45.357265908234574,24,1,11.026572862806733,47.6251292036463
76.44797847902701,18,0,11.150245010780027,72.62557955507566
41.897652600242374,15,1,68.33292908558276,46.08741786026661
50.71353343561671,15,1,73.91143657567731,55.78488677917838
67.49744554295934,17,1,66.57698067779188,74.24719009725527
77.10089851710656,22,1,46.20288012369794,84.81098836881722
70.79893546232293,22,0,50.080705515712324,74.33888223543907
54.22936635992869,19,1,5.191086562364528,56.940834677925125
64.47840365171652,15,0,52.76618408148492,67.70232383430235
43.519088491002044,19,1,4.547671925760777,45.69504291555214
50.839511036405675,16,1,38.74558539996725,55.92346214004624
78.66216842617092,24,1,74.80112072999712,86.52838526878801
76.42038662717877,13,0,29.310262478910683,72.59936729581983
57.55826565297235,22,1,60.714762718731265,63.314092218269586
72.59648622751516,17,1,14.102146659422774,76.22631053889091
61.518352181257384,17,0,12.473645604248906,58.442434572194514
41.7445765385049,18,1,19.09833319649686,43.83180536543015
64.65171516536273,18,1,39.26980238738708,71.116886681899
78.70868887991907,15,0,47.78239516777136,82.64412332391503
38.15147621875421,19,0,7.299195044659096,36.2439024078165
35.45896022885682,20,0,64.06104718139518,37.23190824029966
71.50940539665751,16,1,65.76830907010186,78.66034593632327
72.14256960031184,19,1,22.053308308441142,75.74969808032743
67.58965009090505,24,1,23.59077903761303,70.9691325954503
51.31545752248397,17,1,41.90362207991348,56.44700327473237
60.28354946286801,23,1,61.315631906011866,66.3119044091548
56.847561366708405,15,1,19.4172376281758,59.689939435043826
63.57562500073659,21,1,29.378909635360476,66.75440625077343
43.04271381765791,19,0,68.70377078775553,45.194849508540806
39.51866514765591,23,0,40.51264163042002,41.4945984050387
56.09141510840986,22,0,55.47228251507369,58.895985863830354
71.45935806623763,18,0,41.60331362334108,75.0323259695495
43.13985641724318,24,0,23.875683890873507,40.98286359638102
79.47834720461665,14,0,50.31444434608686,83.45226456484748
53.670382629076315,13,0,8.99961923923231,50.9868634976225
49.413370836289175,18,0,71.21571122014481,51.88403937810364
60.01362484891632,19,0,38.198256524762286,63.01430609136214
43.439676857953884,16,1,5.850792568002467,45.61166070085158
69.49080030145643,16,1,60.32506107301455,76.43988033160207
67.60665524509652,20,0,71.9089578502303,70.98698800735134
73.86673055188206,20,0,46.86338797846221,77.56006707947616
44.16772747587702,18,1,2.0283786216252238,46.37611384967087
61.08800775662081,19,0,42.595709096259185,64.14240814445185
42.52401215299577,21,1,49.84726564014194,46.77641336829535
40.77941128940051,13,0,34.22074005449529,38.74044072493048
72.37623335066567,19,1,72.76340568409012,79.61385668573224
55.625982335129216,14,1,35.10192417859511,61.18858056864214
37.63505168048949,16,0,2.808189338087144,35.753299096465014
79.84973228502477,13,1,52.06599632839955,87.83470551352725
67.62928295209261,17,0,45.1999471699891,71.01074709969724
50.84763170830908,19,0,12.34563794716176,48.305250122893625
42.82355210451223,23,0,69.43267231657853,44.964729709737846
64.94288003802899,19,1,5.202644469646464,68.19002403993044
55.2402445285086,24,1,12.000071048022201,58.002256754934024
36.90976368978688,24,1,14.425453738407606,38.75525187427622
42.773496086911166,13,0,56.00624806473718,44.91217089125672
58.232885609849916,21,1,58.2015262611805,64.05617417083491
53.137737097302676,21,1,35.68583976795604,58.451510807032946
47.54611221418186,19,1,3.23082964257361,49.923417824890954
73.64993662940562,15,0,73.36558123693868,77.33243346087589
78.00589686025472,20,0,47.3541832613375,81.90619170326745
49.06469859239963,19,1,40.84882838825378,53.97116845163959
64.79285732913664,19,1,4.788583858067236,68.03250019559347
65.55586800958895,16,1,2.543796654176758,68.8336614100684
57.69207108703799,19,1,31.778127994979748,60.576674641389886
64.31762629664837,13,1,67.30700564544848,70.7493889263132
63.64254810367242,22,0,41.633860618421615,66.82467550885605
56.984618705904296,24,1,23.350285254679022,59.833849641199514
35.81445128067322,20,0,57.57063203570923,37.605173844706876
65.94878228624034,21,1,21.73350783331384,69.24622140055236
69.56790657286572,19,0,21.085781319816604,66.08951124422244
71.02558427229943,15,1,14.66692526753489,74.5768634859144
59.5656618788213,21,0,39.3313358645233,62.54394497276237
52.512350550724534,16,1,61.580255912899226,57.76358560579699
53.399724561141554,23,0,0.5225031430634769,50.72973833308448
75.65359390001281,22,1,19.566596561110234,79.43627359501345
71.19377199949737,20,0,7.434261724289248,67.63408339952251
57.59162948965022,16,0,31.0032607376472,54.7120480151677
54.48349797018673,14,1,47.87253460805547,59.931847767205404
50.84543637084994,24,1,0.6233291651637857,53.387708189392434
42.86029214842405,19,0,41.536430482848374,45.00330675584525
43.93773956360748,17,0,50.57868421542569,46.13462654178785
77.841154367945,13,1,51.07278527605684,85.62526980473949
37.02728872247193,20,0,9.51294622528041,35.175924286348334
41.93849755261964,16,1,69.3922189459926,46.1323473078816
39.44837452298054,21,1,47.24203960366552,43.39321197527859
39.487785572967496,21,0,64.44188676538445,41.46217485161587
70.71582419878949,17,0,33.85542042773612,67.18003298885002
57.774465786864,16,1,41.777955616141476,63.5519123655504
39.89863190234124,13,1,36.32701797525005,43.88849509257537
36.47825230219324,19,1,1.0144955373245723,38.3021649173029
50.432705931591954,16,1,69.41849123136852,55.47597652475115
70.65884460191683,15,0,24.04360772907341,67.12590237182098
60.975409160029095,24,1,26.281673847928392,64.02417961803054
37.26064135302446,23,1,38.732183854777,40.986705488326905
58.73252026216419,22,1,49.460440582334975,64.60577228838062
67.4719527169209,18,0,37.18679368892782,70.84555035276694
42.63521396732562,20,1,16.185122069247942,44.7669746656919
61.817733296644604,21,1,59.057014962200135,67.99950662630907
53.91218070287031,21,1,39.5224565718223,59.30339877315734
68.3309943271583,16,1,48.97475399018192,75.16409375987412
53.38901021420638,19,0,34.807436992109466,50.71955970349606
44.03809686156132,18,0,20.322449528413166,41.83619201848325
55.790901802886964,19,1,27.2806113292886,58.580446893031315
78.29235617690455,23,0,8.44549972412853,74.37773836805933
38.12649315724102,21,0,30.069432653445276,36.22016849937897
54.98599554990666,22,1,30.876185169753125,57.73529532740199
72.22050738278068,15,0,35.04507617340249,75.83153275191971
49.0424530462545,23,0,47.88563543164496,51.494575698567225
65.52779965195593,19,0,24.361695835816455,62.25140966935813
65.27320295459117,22,0,21.87215568630143,62.00954280686161
43.15665246462526,17,1,8.154607938759154,45.314485087856525
44.115671174374796,22,0,1.037084248284839,41.909887615656054
69.90238637211026,21,0,15.10455345358439,66.40726705350474
66.99270376017525,20,0,15.712555139150531,63.643068572166484
73.12595128350429,23,1,2.0750629657048796,76.78224884767951
37.18142411648031,21,0,30.40578273507211,35.32235291065629
60.43587372944599,16,0,57.64066418165025,63.45766741591829
72.12945769523694,21,1,64.61851633961048,79.34240346476064
73.25080595261893,23,1,4.213021944308842,76.91334625024987
76.55751979455005,19,1,34.48182687384323,80.38539578427755
64.287745503879,23,0,54.148448197040366,67.50213277907295
65.16753852200851,19,1,32.00705615480475,68.42591544810894
67.874653830086,14,1,14.647118333040183,71.2683865215903
64.90242078692296,23,0,26.824723058325734,61.657299747576815
35.93090419752088,21,0,63.037225728633615,37.727449407396925
66.09711024326572,22,1,47.733956360536865,72.70682126759229
35.72708736852518,20,0,42.55773403535666,37.51344173695144
47.03140820902807,20,1,24.088430285079383,49.38297861947947
77.91753854903655,19,0,0.7172815315662939,74.02166162158473
57.57040969924,16,0,68.28102872162877,60.448930184202005
44.12054643693805,19,0,19.974497998756025,41.914519115091146
68.96102558699243,23,0,4.462572519108843,65.5129743076428
77.05107479140528,15,1,46.669891362520396,84.7561822705458
49.662870743631,18,1,35.97312258060788,54.6291578179941
43.090157697880315,13,1,57.66774922314487,47.39917346766835
50.11145249624322,24,1,31.210785007391184,52.61702512105538
53.93750637233306,14,0,59.4138357322417,56.634381690949716
72.51583302823178,18,0,25.363460186359426,68.8900413768202
38.82962469109691,14,0,69.58624412652115,40.77110592565175
66.45317132420811,16,0,28.04278295122208,63.13051275799771
48.149143820397725,18,1,57.291502985402474,52.9640582024375
62.66707197943525,14,0,15.743222548932051,59.53371838046348
50.242789095550606,23,0,25.16467736545264,47.73064964077307
43.75726847046825,18,1,72.64592232983533,48.132995317515075
46.907278556177616,23,1,15.500158788147363,49.2526424839865
62.899714552054704,23,0,19.004255762544727,59.754728824451966
50.14159600832351,21,1,7.198619591391403,52.64867580873969
44.524448585139915,15,1,39.010703476137046,48.97689344365391
35.64429040790782,22,1,35.11915171577882,39.2087194486986
78.58263212221217,15,1,20.044964442044318,82.51176372832279
79.33654257556215,17,0,70.5988003514861,83.30336970434026
72.09313657687625,22,1,5.210702574473008,75.69779340572006
74.65171950403092,16,0,12.68447723275421,70.91913352882938
37.654914694852735,17,1,10.343575589841786,39.53766042959537
36.06126282996992,23,0,29.84181018477551,34.25819968847142
42.367813184219614,13,1,23.4360646303757,44.486203843430594
52.873945430808476,19,0,1.1489407814821273,50.23024815926805
61.23686830011847,23,1,71.94222729167326,67.36055513013032
37.46910936815633,19,1,13.941913953371246,39.34256483656415
67.69164651905393,15,1,61.4567043346972,74.46081117095933
62.041790572560686,19,0,19.310885949884618,58.93970104393265
52.79070340911049,18,0,12.888032937373628,50.15116823865497
54.24068891069491,16,0,66.66970453361394,56.952723356229654
71.83695136083021,13,1,49.74733333332179,79.02064649691323
42.3276905818707,13,1,51.106800295891034,46.560459640057765
68.26975460356417,17,1,61.297651295372546,75.09673006392059
59.67709978258688,18,1,8.649314663857153,62.66095477171622
36.67860930125836,19,0,74.77050429974402,38.51253976632128
72.98869985798592,17,0,39.259594688434454,76.63813485088522
59.59643860516444,15,0,31.497887737174786,56.61661667490621
39.78248080879841,18,1,49.661121419249774,43.760728889678255
35.89519526580074,23,1,23.903787389538905,37.689955029090775
45.81161813696227,15,1,22.02228289171797,48.10219904381038
77.96738476455192,13,0,56.20590796785317,81.86575400277952
44.00181239629301,18,0,13.62944593836012,41.80172177647836
72.93133956335456,19,1,65.79918030498894,80.22447351969001
64.55165693876313,20,0,31.585393076882795,61.324074091824976
48.55087389436328,23,0,9.13170920681002,46.12333019964511
53.01567737302301,17,0,61.41884361551881,55.66646124167416
36.68166366991366,18,0,7.308062937182597,34.847580486417975
46.9425530352462,15,1,44.994309274676326,51.63680833877082
66.67549425376565,18,0,24.766213604761607,63.34171954107737
65.92234113283183,21,0,3.0867013335553306,62.62622407619024
74.84166530742493,16,0,29.071434356660358,71.09958204205368
48.0514853197099,17,1,70.86732400020097,52.85663385168089
79.22734707106022,19,1,59.00767353645552,87.15008177816624
78.39961455867208,17,1,54.85311031747381,86.2395760145393
59.21765472120963,24,1,47.90746768903321,65.1394201933306
41.860852404119534,20,1,21.99190490070939,43.95389502432551
78.0875491576011,20,0,65.68596535707134,81.99192661548116
67.40660615975875,21,1,39.77684243869322,74.14726677573462
64.21559720779791,22,1,40.05651816541724,70.63715692857771
54.35240794025472,17,0,5.20342538367255,51.634787543241984
78.17325653014822,14,1,6.675021965521783,82.08191935665563
76.36738606240439,16,0,64.71873484388992,80.18575536552461
42.83900857707736,18,0,65.56071139640365,44.980959005931226
47.68613419091619,16,0,42.08887605435977,50.070440900462
78.33873349981509,16,0,57.52310873210803,82.25567017480584
73.49828580443697,13,0,59.64169180437514,77.17320009465882
79.99479713321588,15,0,11.126842485288387,75.99505727655509
64.11819929928961,20,1,26.766458027414046,67.32410926425409
61.33117208121451,24,1,38.126161572709215,67.46428928933597
42.179459142072595,17,0,63.559951072510906,44.28843209917623
61.818393508276785,17,0,37.737955491369405,64.90931318369063
71.54146236769989,17,1,53.33935514004126,78.69560860446988
50.63555562417099,17,1,50.00259284599891,55.69911118658809
65.75267491154821,23,0,0.7059990294466911,62.4650411659708
60.04376509966712,18,0,27.738303239570858,57.04157684468376
47.08419146191499,18,1,63.981709898763,51.792610608106486
68.37433435177911,13,0,72.99139308280385,71.79305106936806
48.08656839736066,21,1,4.196959342006254,50.49089681722869
59.13479511474605,24,1,66.87621621270458,65.04827462622066
67.78390308296073,16,1,42.545195247871646,74.5622933912568
78.09395177298168,23,1,18.000652337102277,81.99864936163077
50.26011144125876,24,0,72.55900363000546,52.773117013321695
55.49711779425327,17,0,35.300084038492564,58.27197368396593
55.683734508008264,21,0,64.58193422615493,58.467921233408674
35.48296529732417,20,0,50.19268361647888,37.257113562190376
56.610828085796356,21,0,61.79180142904552,59.441369490086174
37.80717929531657,16,1,39.150489339255586,41.58789722484823
74.2482837834124,18,0,40.82898438942366,77.96069797258302
76.17192068634367,22,0,11.379232348335444,72.36332465202648
46.91086128096414,15,1,60.919936802176785,51.60194740906056
55.382411659508094,15,0,15.163295009068781,52.61329107653269
64.61092556885558,13,0,26.641475559373127,61.3803792904128
65.28251193673425,20,1,59.29778804497999,71.81076313040768
42.806846894600255,22,1,57.3755930533648,47.08753158406028
56.82253652933119,21,1,48.3333937092844,62.50479018226431
37.669413858958855,21,1,3.991622440782075,39.5528845519068
69.17571474799315,22,1,24.62109878209173,72.6345004853928
49.962708378821965,15,1,48.48717733600265,54.958979216704165
44.030980231264266,20,0,39.3917526729747,46.23252924282748
53.31684719981324,14,1,1.3093179521362104,55.9826895598039
56.90664381153219,16,0,15.557212214935873,54.06131162095558
66.37650798929808,17,0,36.72810796891095,69.69533338876298
62.28741418408269,24,0,22.26021336773836,59.173043474878554
39.87920506900386,23,0,44.10502796888084,41.87316532245405
54.296994053161086,19,0,53.86928440362363,57.01184375581914
54.64094792350573,22,0,32.188450035932135,51.90890052733044
76.825955332901,21,1,65.76760407340079,84.5085508661911
70.43787109361531,14,1,12.829201747741434,73.95976464829607
